Ciudad,Dia (AAAA/MM/DD),Hora,Previsión (°C),Velocidad (km/h),Rachas (km/h),Lluvias (mm),Nieve (cm),Nubes (%),Tormenta (%),Humedad (%),Presión (hPa),Sensación térmica (°C),Prob. precipitación (%),Hora observación,Visibilidad
soria,2018/11/10,13:00,11 ,16 ,24 ,0.2 ,0 ,100,0,83,1012 ,9,60,NULL,NULL
soria,2018/11/10,14:00,12 ,16 ,24 ,0.2 ,0 ,80,0,82,1012 ,10,60,NULL,NULL
soria,2018/11/10,15:00,13 ,17 ,25 ,0.2 ,0 ,80,0,82,1011 ,11,60,NULL,NULL
soria,2018/11/10,16:00,13 ,17 ,26 ,0.2 ,0 ,80,0,83,1011 ,11,60,NULL,NULL
soria,2018/11/10,17:00,12 ,16 ,24 ,0.3 ,0 ,100,0,85,1011 ,12,80,NULL,NULL
soria,2018/11/10,18:00,12 ,14 ,22 ,0.3 ,0 ,100,0,88,1012 ,10,80,NULL,NULL
soria,2018/11/10,19:00,11 ,13 ,20 ,0.3 ,0 ,100,0,90,1012 ,11,80,NULL,NULL
soria,2018/11/10,20:00,11 ,14 ,20 ,0.3 ,0 ,100,0,91,1013 ,9,80,NULL,NULL
soria,2018/11/10,21:00,11 ,14 ,21 ,0.3 ,0 ,100,0,92,1013 ,9,80,NULL,NULL
soria,2018/11/10,22:00,10 ,14 ,22 ,0.3 ,0 ,100,0,93,1013 ,8,80,NULL,NULL
soria,2018/11/10,23:00,10 ,15 ,23 ,0.1 ,0 ,70,0,94,1013 ,8,60,NULL,NULL
soria,2018/11/11,00:00,9 ,16 ,24 ,0.1 ,0 ,70,0,94,1013 ,7,60,NULL,NULL
soria,2018/11/11,01:00,9 ,16 ,25 ,0.1 ,0 ,70,0,94,1013 ,7,60,NULL,NULL
soria,2018/11/11,02:00,9 ,16 ,25 ,0 ,0 ,50,0,93,1013 ,6,20,NULL,NULL
soria,2018/11/11,03:00,8 ,16 ,24 ,0 ,0 ,50,0,91,1013 ,6,20,NULL,NULL
soria,2018/11/11,04:00,8 ,15 ,22 ,0 ,0 ,50,0,90,1014 ,6,20,NULL,NULL
soria,2018/11/11,05:00,8 ,13 ,20 ,0 ,0 ,70,0,90,1014 ,6,20,NULL,NULL
soria,2018/11/11,06:00,8 ,11 ,16 ,0 ,0 ,70,0,90,1014 ,6,20,NULL,NULL
soria,2018/11/11,07:00,8 ,9 ,14 ,0 ,0 ,70,0,90,1014 ,6,20,NULL,NULL
soria,2018/11/11,08:00,8 ,10 ,16 ,0 ,0 ,70,0,89,1014 ,8,20,NULL,NULL
soria,2018/11/11,09:00,9 ,13 ,19 ,0 ,0 ,70,0,88,1015 ,7,20,NULL,NULL
soria,2018/11/11,10:00,10 ,14 ,21 ,0 ,0 ,70,0,86,1015 ,8,20,NULL,NULL
soria,2018/11/11,11:00,11 ,14 ,21 ,0 ,0 ,70,0,84,1014 ,11,20,NULL,NULL
soria,2018/11/11,12:00,13 ,14 ,22 ,0 ,0 ,70,0,82,1014 ,11,20,NULL,NULL
tarragona,2018/11/8,Ahora,17 ,13 ,20 ,--,--,--,--,72 ,1020 ,17,NULL,12:05,Ilimitada
tarragona,2018/11/8,13:00,18 ,14 ,21 ,0 ,0 ,50,0,68,1019 ,18,10,NULL,NULL
tarragona,2018/11/8,14:00,19 ,13 ,20 ,0 ,0 ,50,0,71,1018 ,19,10,NULL,NULL
tarragona,2018/11/8,15:00,19 ,12 ,19 ,0 ,0 ,50,0,74,1017 ,19,10,NULL,NULL
tarragona,2018/11/8,16:00,18 ,11 ,17 ,0 ,0 ,50,0,76,1016 ,18,10,NULL,NULL
tarragona,2018/11/8,17:00,17 ,8 ,13 ,0 ,0 ,40,0,77,1016 ,17,10,NULL,NULL
tarragona,2018/11/8,18:00,15 ,6 ,9 ,0 ,0 ,40,0,77,1015 ,15,10,NULL,NULL
tarragona,2018/11/8,19:00,15 ,5 ,8 ,0 ,0 ,40,0,78,1015 ,15,10,NULL,NULL
tarragona,2018/11/8,20:00,14 ,6 ,9 ,0.4 ,0 ,70,0,80,1015 ,14,40,NULL,NULL
tarragona,2018/11/8,21:00,14 ,6 ,10 ,0.4 ,0 ,70,0,82,1015 ,14,40,NULL,NULL
tarragona,2018/11/8,22:00,14 ,7 ,11 ,0.4 ,0 ,70,0,85,1015 ,14,40,NULL,NULL
tarragona,2018/11/8,23:00,14 ,8 ,11 ,1.6 ,0 ,80,0,86,1014 ,14,90,NULL,NULL
tarragona,2018/11/9,00:00,14 ,8 ,12 ,1.6 ,0 ,80,0,86,1014 ,14,90,NULL,NULL
tarragona,2018/11/9,01:00,13 ,9 ,13 ,1.6 ,0 ,80,0,86,1013 ,13,90,NULL,NULL
tarragona,2018/11/9,02:00,13 ,9 ,13 ,2.5 ,0 ,70,0,85,1012 ,13,90,NULL,NULL
tarragona,2018/11/9,03:00,13 ,8 ,12 ,2.5 ,0 ,70,0,84,1012 ,13,90,NULL,NULL
tarragona,2018/11/9,04:00,12 ,8 ,11 ,2.5 ,0 ,70,0,82,1011 ,12,90,NULL,NULL
tarragona,2018/11/9,05:00,12 ,9 ,14 ,0.3 ,0 ,40,0,80,1011 ,12,40,NULL,NULL
tarragona,2018/11/9,06:00,12 ,12 ,18 ,0.3 ,0 ,40,0,77,1011 ,12,40,NULL,NULL
tarragona,2018/11/9,07:00,12 ,14 ,21 ,0.3 ,0 ,40,0,75,1012 ,10,40,NULL,NULL
tarragona,2018/11/9,08:00,12 ,15 ,22 ,0 ,0 ,30,0,74,1012 ,12,10,NULL,NULL
tarragona,2018/11/9,09:00,13 ,14 ,21 ,0 ,0 ,30,0,73,1013 ,13,10,NULL,NULL
tarragona,2018/11/9,10:00,14 ,14 ,22 ,0 ,0 ,30,0,72,1013 ,14,10,NULL,NULL
tarragona,2018/11/9,11:00,15 ,18 ,27 ,0 ,0 ,20,0,68,1013 ,13,NULL,NULL,NULL
tarragona,2018/11/9,12:00,16 ,24 ,36 ,0 ,0 ,20,0,63,1013 ,16,NULL,NULL,NULL
tarragona,2018/11/9,13:00,17 ,27 ,40 ,0 ,0 ,20,0,59,1013 ,17,NULL,NULL,NULL
tarragona,2018/11/9,14:00,18 ,24 ,36 ,0 ,0 ,30,0,57,1013 ,18,NULL,NULL,NULL
tarragona,2018/11/9,15:00,18 ,20 ,30 ,0 ,0 ,30,0,56,1013 ,18,NULL,NULL,NULL
tarragona,2018/11/9,16:00,18 ,17 ,26 ,0 ,0 ,30,0,55,1013 ,18,NULL,NULL,NULL
tarragona,2018/11/9,17:00,17 ,16 ,24 ,0 ,0 ,30,0,55,1013 ,17,NULL,NULL,NULL
tarragona,2018/11/9,18:00,14 ,15 ,22 ,0 ,0 ,30,0,55,1014 ,14,NULL,NULL,NULL
tarragona,2018/11/9,19:00,13 ,14 ,21 ,0 ,0 ,30,0,55,1014 ,13,NULL,NULL,NULL
tarragona,2018/11/9,20:00,12 ,14 ,21 ,0 ,0 ,40,0,55,1015 ,12,10,NULL,NULL
tarragona,2018/11/9,21:00,12 ,14 ,21 ,0 ,0 ,40,0,55,1015 ,10,10,NULL,NULL
tarragona,2018/11/9,22:00,11 ,14 ,21 ,0 ,0 ,40,0,55,1015 ,11,10,NULL,NULL
tarragona,2018/11/9,23:00,11 ,13 ,19 ,0 ,0 ,60,0,55,1015 ,11,20,NULL,NULL
tarragona,2018/11/10,00:00,11 ,10 ,16 ,0 ,0 ,60,0,55,1015 ,9,20,NULL,NULL
tarragona,2018/11/10,01:00,10 ,9 ,14 ,0 ,0 ,60,0,55,1015 ,10,20,NULL,NULL
tarragona,2018/11/10,02:00,10 ,9 ,13 ,0 ,0 ,70,0,57,1014 ,10,20,NULL,NULL
tarragona,2018/11/10,03:00,10 ,9 ,13 ,0 ,0 ,70,0,59,1014 ,10,20,NULL,NULL
tarragona,2018/11/10,04:00,10 ,9 ,13 ,0 ,0 ,70,0,61,1014 ,10,20,NULL,NULL
tarragona,2018/11/10,05:00,10 ,8 ,12 ,0 ,0 ,50,0,62,1014 ,10,20,NULL,NULL
tarragona,2018/11/10,06:00,10 ,8 ,12 ,0 ,0 ,50,0,62,1014 ,10,20,NULL,NULL
tarragona,2018/11/10,07:00,11 ,8 ,12 ,0 ,0 ,50,0,63,1014 ,11,20,NULL,NULL
tarragona,2018/11/10,08:00,12 ,8 ,12 ,0.2 ,0 ,20,0,64,1014 ,12,40,NULL,NULL
tarragona,2018/11/10,09:00,14 ,8 ,12 ,0.2 ,0 ,20,0,64,1014 ,14,40,NULL,NULL
tarragona,2018/11/10,10:00,15 ,8 ,13 ,0.2 ,0 ,20,0,64,1014 ,15,40,NULL,NULL
tarragona,2018/11/10,11:00,16 ,10 ,15 ,0 ,0 ,30,0,61,1014 ,16,10,NULL,NULL
tarragona,2018/11/10,12:00,18 ,12 ,19 ,0 ,0 ,30,0,56,1013 ,18,10,NULL,NULL
tarragona,2018/11/10,13:00,19 ,13 ,20 ,0 ,0 ,30,0,55,1013 ,19,10,NULL,NULL
tarragona,2018/11/10,14:00,20 ,12 ,18 ,0 ,0 ,40,0,58,1012 ,20,10,NULL,NULL
tarragona,2018/11/10,15:00,20 ,11 ,16 ,0 ,0 ,40,0,61,1012 ,20,10,NULL,NULL
tarragona,2018/11/10,16:00,20 ,9 ,14 ,0 ,0 ,40,0,63,1012 ,19,10,NULL,NULL
tarragona,2018/11/10,17:00,18 ,7 ,11 ,0 ,0 ,30,0,66,1012 ,18,10,NULL,NULL
tarragona,2018/11/10,18:00,15 ,5 ,8 ,0 ,0 ,30,0,69,1012 ,15,10,NULL,NULL
tarragona,2018/11/10,19:00,14 ,4 ,6 ,0 ,0 ,30,0,72,1012 ,14,10,NULL,NULL
tarragona,2018/11/10,20:00,13 ,4 ,7 ,0 ,0 ,40,0,73,1013 ,13,10,NULL,NULL
tarragona,2018/11/10,21:00,13 ,6 ,8 ,0 ,0 ,40,0,74,1013 ,13,10,NULL,NULL
tarragona,2018/11/10,22:00,12 ,7 ,10 ,0 ,0 ,40,0,75,1013 ,12,10,NULL,NULL
tarragona,2018/11/10,23:00,12 ,7 ,11 ,0 ,0 ,40,0,77,1013 ,12,10,NULL,NULL
tarragona,2018/11/11,00:00,11 ,8 ,12 ,0 ,0 ,40,0,79,1013 ,11,10,NULL,NULL
tarragona,2018/11/11,01:00,11 ,8 ,13 ,0 ,0 ,40,0,81,1013 ,11,10,NULL,NULL
tarragona,2018/11/11,02:00,11 ,9 ,13 ,0 ,0 ,30,0,80,1013 ,11,NULL,NULL,NULL
tarragona,2018/11/11,03:00,11 ,9 ,13 ,0 ,0 ,30,0,78,1013 ,11,NULL,NULL,NULL
tarragona,2018/11/11,04:00,11 ,9 ,13 ,0 ,0 ,30,0,76,1013 ,11,NULL,NULL,NULL
tarragona,2018/11/11,05:00,11 ,8 ,12 ,0 ,0 ,20,0,76,1013 ,11,NULL,NULL,NULL
tarragona,2018/11/11,06:00,11 ,8 ,12 ,0 ,0 ,20,0,75,1014 ,11,NULL,NULL,NULL
tarragona,2018/11/11,07:00,11 ,8 ,11 ,0 ,0 ,20,0,74,1014 ,11,NULL,NULL,NULL
tarragona,2018/11/11,08:00,12 ,7 ,11 ,0 ,0 ,20,0,72,1015 ,12,NULL,NULL,NULL
tarragona,2018/11/11,09:00,15 ,7 ,10 ,0 ,0 ,20,0,70,1015 ,15,NULL,NULL,NULL
tarragona,2018/11/11,10:00,17 ,7 ,10 ,0 ,0 ,20,0,68,1016 ,17,NULL,NULL,NULL
tarragona,2018/11/11,11:00,19 ,7 ,11 ,0 ,0 ,20,0,65,1016 ,19,NULL,NULL,NULL
teruel,2018/11/8,Ahora,7 ,4 ,6 ,--,--,--,--,93 ,1018 ,7,NULL,12:15,Ilimitada
teruel,2018/11/8,13:00,11 ,10 ,15 ,0 ,0 ,70,0,73,1017 ,11,20,NULL,NULL
teruel,2018/11/8,14:00,13 ,11 ,16 ,0 ,0 ,90,0,72,1016 ,13,30,NULL,NULL
teruel,2018/11/8,15:00,13 ,11 ,16 ,0 ,0 ,90,0,71,1015 ,13,30,NULL,NULL
teruel,2018/11/8,16:00,13 ,10 ,15 ,0 ,0 ,90,0,69,1014 ,13,30,NULL,NULL
teruel,2018/11/8,17:00,12 ,9 ,13 ,1.1 ,0 ,90,0,74,1014 ,12,90,NULL,NULL
teruel,2018/11/8,18:00,12 ,7 ,10 ,1.1 ,0 ,90,0,82,1014 ,12,90,NULL,NULL
teruel,2018/11/8,19:00,11 ,6 ,9 ,1.1 ,0 ,90,0,87,1014 ,11,90,NULL,NULL
teruel,2018/11/8,20:00,10 ,5 ,8 ,3.2 ,0 ,100,0,87,1015 ,10,100,NULL,NULL
teruel,2018/11/8,21:00,10 ,5 ,8 ,3.2 ,0 ,100,0,87,1015 ,10,100,NULL,NULL
teruel,2018/11/8,22:00,9 ,5 ,7 ,3.2 ,0 ,100,0,87,1015 ,9,100,NULL,NULL
teruel,2018/11/8,23:00,8 ,4 ,7 ,0.2 ,0 ,30,0,87,1015 ,8,40,NULL,NULL
teruel,2018/11/9,00:00,8 ,4 ,6 ,0.2 ,0 ,30,0,86,1014 ,8,40,NULL,NULL
teruel,2018/11/9,01:00,7 ,3 ,5 ,0.2 ,0 ,30,0,86,1014 ,7,40,NULL,NULL
teruel,2018/11/9,02:00,6 ,4 ,5 ,0.3 ,0 ,100,0,87,1014 ,6,80,NULL,NULL
teruel,2018/11/9,03:00,6 ,4 ,6 ,0.3 ,0 ,100,0,89,1015 ,6,80,NULL,NULL
teruel,2018/11/9,04:00,5 ,5 ,7 ,0.3 ,0 ,100,0,90,1015 ,5,80,NULL,NULL
teruel,2018/11/9,05:00,5 ,5 ,7 ,0 ,0 ,60,0,89,1016 ,5,20,NULL,NULL
teruel,2018/11/9,06:00,5 ,4 ,6 ,0 ,0 ,60,0,87,1016 ,5,20,NULL,NULL
teruel,2018/11/9,07:00,5 ,4 ,6 ,0 ,0 ,60,0,85,1017 ,5,20,NULL,NULL
teruel,2018/11/9,08:00,6 ,5 ,8 ,0 ,0 ,60,0,82,1018 ,6,20,NULL,NULL
teruel,2018/11/9,09:00,6 ,8 ,12 ,0 ,0 ,60,0,78,1019 ,4,20,NULL,NULL
teruel,2018/11/9,10:00,6 ,9 ,14 ,0 ,0 ,60,0,74,1019 ,6,20,NULL,NULL
teruel,2018/11/9,11:00,7 ,10 ,15 ,0 ,0 ,40,0,68,1019 ,7,10,NULL,NULL
teruel,2018/11/9,12:00,9 ,10 ,15 ,0 ,0 ,40,0,60,1018 ,7,10,NULL,NULL
teruel,2018/11/9,13:00,10 ,10 ,15 ,0 ,0 ,40,0,53,1018 ,8,10,NULL,NULL
teruel,2018/11/9,14:00,11 ,10 ,15 ,0 ,0 ,0,0,50,1017 ,9,NULL,NULL,NULL
teruel,2018/11/9,15:00,11 ,10 ,16 ,0 ,0 ,0,0,50,1017 ,11,NULL,NULL,NULL
teruel,2018/11/9,16:00,12 ,10 ,16 ,0 ,0 ,0,0,52,1017 ,10,NULL,NULL,NULL
teruel,2018/11/9,17:00,10 ,9 ,13 ,0 ,0 ,80,0,59,1018 ,10,20,NULL,NULL
teruel,2018/11/9,18:00,7 ,6 ,10 ,0 ,0 ,80,0,68,1018 ,7,20,NULL,NULL
teruel,2018/11/9,19:00,6 ,5 ,7 ,0 ,0 ,80,0,74,1019 ,6,20,NULL,NULL
teruel,2018/11/9,20:00,5 ,4 ,7 ,0 ,0 ,80,0,75,1019 ,5,20,NULL,NULL
teruel,2018/11/9,21:00,5 ,4 ,6 ,0 ,0 ,80,0,75,1020 ,5,20,NULL,NULL
teruel,2018/11/9,22:00,5 ,4 ,6 ,0 ,0 ,80,0,77,1020 ,5,20,NULL,NULL
teruel,2018/11/9,23:00,5 ,4 ,5 ,0 ,0 ,90,0,78,1020 ,5,30,NULL,NULL
teruel,2018/11/10,00:00,4 ,3 ,5 ,0 ,0 ,90,0,80,1019 ,4,30,NULL,NULL
teruel,2018/11/10,01:00,4 ,3 ,4 ,0 ,0 ,90,0,81,1019 ,4,30,NULL,NULL
teruel,2018/11/10,02:00,5 ,3 ,5 ,0.1 ,0 ,100,0,82,1018 ,5,60,NULL,NULL
teruel,2018/11/10,03:00,5 ,4 ,6 ,0.1 ,0 ,100,0,83,1018 ,5,60,NULL,NULL
teruel,2018/11/10,04:00,6 ,4 ,6 ,0.1 ,0 ,100,0,83,1017 ,6,60,NULL,NULL
teruel,2018/11/10,05:00,6 ,4 ,6 ,0 ,0 ,90,0,84,1017 ,6,30,NULL,NULL
teruel,2018/11/10,06:00,6 ,3 ,5 ,0 ,0 ,90,0,85,1017 ,6,30,NULL,NULL
teruel,2018/11/10,07:00,7 ,3 ,5 ,0 ,0 ,90,0,85,1017 ,7,30,NULL,NULL
teruel,2018/11/10,08:00,8 ,4 ,7 ,0 ,0 ,80,0,84,1017 ,8,20,NULL,NULL
teruel,2018/11/10,09:00,9 ,6 ,9 ,0 ,0 ,80,0,81,1017 ,9,20,NULL,NULL
teruel,2018/11/10,10:00,10 ,7 ,11 ,0 ,0 ,80,0,78,1017 ,10,20,NULL,NULL
teruel,2018/11/10,11:00,11 ,8 ,13 ,0 ,0 ,100,0,76,1016 ,11,30,NULL,NULL
teruel,2018/11/10,12:00,13 ,10 ,14 ,0 ,0 ,100,0,73,1015 ,13,30,NULL,NULL
teruel,2018/11/10,13:00,14 ,10 ,16 ,0 ,0 ,100,0,71,1015 ,14,30,NULL,NULL
teruel,2018/11/10,14:00,14 ,11 ,16 ,0 ,0 ,100,0,70,1014 ,14,30,NULL,NULL
teruel,2018/11/10,15:00,14 ,10 ,16 ,0 ,0 ,100,0,72,1014 ,14,30,NULL,NULL
teruel,2018/11/10,16:00,14 ,10 ,14 ,0 ,0 ,100,0,75,1014 ,14,30,NULL,NULL
teruel,2018/11/10,17:00,13 ,8 ,12 ,0 ,0 ,70,0,78,1014 ,13,20,NULL,NULL
teruel,2018/11/10,18:00,13 ,7 ,10 ,0 ,0 ,70,0,83,1014 ,13,20,NULL,NULL
teruel,2018/11/10,19:00,12 ,5 ,8 ,0 ,0 ,70,0,86,1015 ,12,20,NULL,NULL
teruel,2018/11/10,20:00,12 ,5 ,8 ,0 ,0 ,50,0,86,1015 ,12,10,NULL,NULL
teruel,2018/11/10,21:00,11 ,5 ,7 ,0 ,0 ,50,0,87,1016 ,11,10,NULL,NULL
teruel,2018/11/10,22:00,11 ,4 ,7 ,0 ,0 ,50,0,87,1016 ,11,10,NULL,NULL
teruel,2018/11/10,23:00,11 ,4 ,6 ,0 ,0 ,90,0,88,1016 ,11,30,NULL,NULL
teruel,2018/11/11,00:00,10 ,4 ,6 ,0 ,0 ,90,0,89,1016 ,10,30,NULL,NULL
teruel,2018/11/11,01:00,10 ,4 ,5 ,0 ,0 ,90,0,89,1016 ,10,30,NULL,NULL
teruel,2018/11/11,02:00,10 ,4 ,5 ,0 ,0 ,60,0,89,1016 ,10,20,NULL,NULL
teruel,2018/11/11,03:00,10 ,4 ,6 ,0 ,0 ,60,0,88,1015 ,10,20,NULL,NULL
teruel,2018/11/11,04:00,9 ,4 ,6 ,0 ,0 ,60,0,88,1015 ,9,20,NULL,NULL
teruel,2018/11/11,05:00,9 ,4 ,6 ,0 ,0 ,50,0,88,1015 ,9,20,NULL,NULL
teruel,2018/11/11,06:00,9 ,3 ,5 ,0 ,0 ,50,0,87,1015 ,9,20,NULL,NULL
teruel,2018/11/11,07:00,9 ,3 ,5 ,0 ,0 ,50,0,87,1016 ,9,20,NULL,NULL
teruel,2018/11/11,08:00,10 ,4 ,6 ,0 ,0 ,30,0,85,1016 ,10,10,NULL,NULL
teruel,2018/11/11,09:00,10 ,5 ,7 ,0 ,0 ,30,0,81,1017 ,10,10,NULL,NULL
teruel,2018/11/11,10:00,11 ,6 ,8 ,0 ,0 ,30,0,77,1017 ,11,10,NULL,NULL
teruel,2018/11/11,11:00,13 ,7 ,10 ,0 ,0 ,10,0,73,1016 ,13,NULL,NULL,NULL
teruel,2018/11/11,12:00,14 ,8 ,12 ,0 ,0 ,10,0,67,1016 ,14,NULL,NULL,NULL
toledo,2018/11/8,Ahora,12 ,6 ,8 ,--,--,--,--,83 ,1017 ,12,NULL,12:15,Ilimitada
toledo,2018/11/8,13:00,14 ,11 ,17 ,0.6 ,0 ,100,0,76,1016 ,14,90,NULL,NULL
toledo,2018/11/8,14:00,15 ,11 ,17 ,0.5 ,0 ,100,0,76,1015 ,15,80,NULL,NULL
toledo,2018/11/8,15:00,15 ,11 ,17 ,0.5 ,0 ,100,0,76,1014 ,15,80,NULL,NULL
toledo,2018/11/8,16:00,15 ,11 ,17 ,0.5 ,0 ,100,0,77,1014 ,15,80,NULL,NULL
toledo,2018/11/8,17:00,15 ,11 ,17 ,0 ,0 ,70,0,78,1013 ,15,20,NULL,NULL
toledo,2018/11/8,18:00,14 ,12 ,17 ,0 ,0 ,70,0,80,1014 ,14,20,NULL,NULL
toledo,2018/11/8,19:00,14 ,12 ,18 ,0 ,0 ,70,0,81,1014 ,14,20,NULL,NULL
toledo,2018/11/8,20:00,13 ,13 ,20 ,0.5 ,0 ,60,0,82,1015 ,11,40,NULL,NULL
toledo,2018/11/8,21:00,12 ,14 ,22 ,0.5 ,0 ,60,0,83,1015 ,10,40,NULL,NULL
toledo,2018/11/8,22:00,11 ,16 ,23 ,0.5 ,0 ,60,0,84,1016 ,9,40,NULL,NULL
toledo,2018/11/8,23:00,10 ,16 ,25 ,0 ,0 ,50,0,85,1016 ,8,20,NULL,NULL
toledo,2018/11/9,00:00,9 ,17 ,26 ,0 ,0 ,50,0,85,1017 ,7,20,NULL,NULL
toledo,2018/11/9,01:00,9 ,18 ,27 ,0 ,0 ,50,0,86,1018 ,6,20,NULL,NULL
toledo,2018/11/9,02:00,8 ,18 ,26 ,0 ,0 ,70,0,87,1018 ,5,20,NULL,NULL
toledo,2018/11/9,03:00,7 ,17 ,25 ,0 ,0 ,70,0,89,1019 ,4,20,NULL,NULL
toledo,2018/11/9,04:00,7 ,16 ,24 ,0 ,0 ,70,0,91,1019 ,4,20,NULL,NULL
toledo,2018/11/9,05:00,6 ,14 ,22 ,0 ,0 ,60,0,92,1020 ,3,20,NULL,NULL
toledo,2018/11/9,06:00,6 ,12 ,19 ,0 ,0 ,60,0,93,1020 ,3,20,NULL,NULL
toledo,2018/11/9,07:00,6 ,11 ,17 ,0 ,0 ,60,0,93,1021 ,3,20,NULL,NULL
toledo,2018/11/9,08:00,6 ,12 ,18 ,0 ,0 ,30,0,91,1022 ,3,10,NULL,NULL
toledo,2018/11/9,09:00,7 ,14 ,21 ,0 ,0 ,30,0,87,1022 ,4,10,NULL,NULL
toledo,2018/11/9,10:00,8 ,16 ,23 ,0 ,0 ,30,0,83,1023 ,5,10,NULL,NULL
toledo,2018/11/9,11:00,9 ,16 ,24 ,0 ,0 ,20,0,77,1023 ,7,NULL,NULL,NULL
toledo,2018/11/9,12:00,11 ,16 ,24 ,0 ,0 ,20,0,71,1023 ,9,NULL,NULL,NULL
toledo,2018/11/9,13:00,12 ,16 ,25 ,0 ,0 ,20,0,66,1022 ,10,NULL,NULL,NULL
toledo,2018/11/9,14:00,13 ,17 ,26 ,0 ,0 ,60,0,63,1021 ,13,20,NULL,NULL
toledo,2018/11/9,15:00,14 ,19 ,28 ,0 ,0 ,60,0,63,1021 ,14,20,NULL,NULL
toledo,2018/11/9,16:00,14 ,19 ,29 ,0 ,0 ,60,0,64,1020 ,14,20,NULL,NULL
toledo,2018/11/9,17:00,14 ,18 ,28 ,0 ,0 ,80,0,67,1020 ,12,20,NULL,NULL
toledo,2018/11/9,18:00,13 ,17 ,25 ,0 ,0 ,80,0,71,1021 ,11,20,NULL,NULL
toledo,2018/11/9,19:00,12 ,16 ,24 ,0 ,0 ,80,0,73,1021 ,10,20,NULL,NULL
toledo,2018/11/9,20:00,11 ,15 ,23 ,0 ,0 ,100,0,74,1021 ,11,30,NULL,NULL
toledo,2018/11/9,21:00,11 ,14 ,22 ,0 ,0 ,100,0,74,1021 ,9,30,NULL,NULL
toledo,2018/11/9,22:00,11 ,14 ,21 ,0 ,0 ,100,0,74,1021 ,9,30,NULL,NULL
toledo,2018/11/9,23:00,11 ,14 ,21 ,0 ,0 ,100,0,75,1021 ,9,30,NULL,NULL
toledo,2018/11/10,00:00,11 ,14 ,21 ,0 ,0 ,100,0,75,1020 ,9,30,NULL,NULL
toledo,2018/11/10,01:00,11 ,14 ,22 ,0 ,0 ,100,0,76,1020 ,9,30,NULL,NULL
toledo,2018/11/10,02:00,11 ,15 ,22 ,0 ,0 ,100,0,77,1019 ,9,30,NULL,NULL
toledo,2018/11/10,03:00,11 ,15 ,23 ,0 ,0 ,100,0,79,1019 ,9,30,NULL,NULL
toledo,2018/11/10,04:00,11 ,16 ,24 ,0 ,0 ,100,0,81,1018 ,9,30,NULL,NULL
toledo,2018/11/10,05:00,11 ,16 ,23 ,0 ,0 ,60,0,82,1018 ,9,20,NULL,NULL
toledo,2018/11/10,06:00,10 ,15 ,23 ,0 ,0 ,60,0,83,1017 ,8,20,NULL,NULL
toledo,2018/11/10,07:00,10 ,15 ,23 ,0 ,0 ,60,0,84,1017 ,8,20,NULL,NULL
toledo,2018/11/10,08:00,11 ,17 ,25 ,0 ,0 ,100,0,84,1017 ,8,30,NULL,NULL
toledo,2018/11/10,09:00,12 ,19 ,29 ,0 ,0 ,100,0,84,1017 ,9,30,NULL,NULL
toledo,2018/11/10,10:00,12 ,22 ,32 ,0 ,0 ,100,0,83,1017 ,10,30,NULL,NULL
toledo,2018/11/10,11:00,13 ,23 ,35 ,0.1 ,0 ,100,0,80,1017 ,11,60,NULL,NULL
toledo,2018/11/10,12:00,14 ,25 ,37 ,0.1 ,0 ,100,0,75,1016 ,14,60,NULL,NULL
toledo,2018/11/10,13:00,15 ,24 ,37 ,0.1 ,0 ,100,0,73,1016 ,15,60,NULL,NULL
toledo,2018/11/10,14:00,16 ,23 ,34 ,0.5 ,0 ,100,0,75,1015 ,16,80,NULL,NULL
toledo,2018/11/10,15:00,16 ,21 ,31 ,0.5 ,0 ,100,0,77,1015 ,16,80,NULL,NULL
toledo,2018/11/10,16:00,17 ,19 ,28 ,0.5 ,0 ,100,0,79,1015 ,17,80,NULL,NULL
toledo,2018/11/10,17:00,17 ,17 ,26 ,0.1 ,0 ,80,0,82,1015 ,17,60,NULL,NULL
toledo,2018/11/10,18:00,17 ,16 ,24 ,0.1 ,0 ,80,0,84,1015 ,17,60,NULL,NULL
toledo,2018/11/10,19:00,16 ,15 ,23 ,0.1 ,0 ,80,0,85,1015 ,16,60,NULL,NULL
toledo,2018/11/10,20:00,16 ,15 ,22 ,0 ,0 ,70,0,86,1015 ,16,20,NULL,NULL
toledo,2018/11/10,21:00,15 ,14 ,22 ,0 ,0 ,70,0,85,1016 ,15,20,NULL,NULL
toledo,2018/11/10,22:00,14 ,14 ,22 ,0 ,0 ,70,0,85,1016 ,14,20,NULL,NULL
toledo,2018/11/10,23:00,14 ,15 ,22 ,0 ,0 ,60,0,86,1016 ,14,20,NULL,NULL
toledo,2018/11/11,00:00,14 ,15 ,23 ,0 ,0 ,60,0,87,1016 ,12,20,NULL,NULL
toledo,2018/11/11,01:00,13 ,15 ,23 ,0 ,0 ,60,0,87,1016 ,13,20,NULL,NULL
toledo,2018/11/11,02:00,13 ,15 ,22 ,0 ,0 ,40,0,88,1016 ,13,10,NULL,NULL
toledo,2018/11/11,03:00,14 ,14 ,21 ,0 ,0 ,40,0,88,1015 ,12,10,NULL,NULL
toledo,2018/11/11,04:00,13 ,13 ,20 ,0 ,0 ,40,0,89,1015 ,13,10,NULL,NULL
toledo,2018/11/11,05:00,13 ,12 ,18 ,0 ,0 ,80,0,89,1015 ,13,20,NULL,NULL
